item_seq,item_name,ingr_code,ingr_name_ko,ingr_name_en,atc_code,synonyms,성상,의약품제형,색상앞,표시앞,표시뒤,severity_class,label_section,dili_status
201205826,시리카캡슐75mg(프레가발린),M102323,프레가발린,Pregabalin,N02BF02,[],흰색의분말이든상부적갈색|하부흰색의경질캡슐,장방형,갈색,마크PRG,-,0.0,No match,vLess-DILI-concern
201205827,프랄린캡슐150밀리그램(프레가발린),M102323,프레가발린,Pregabalin,N02BF02,[],흰색의분말이든상·하부흰색의경질캡슐,장방형,하양,IHPPRL150,-,0.0,No match,vLess-DILI-concern
201205828,시리카캡슐150mg(프레가발린),M102323,프레가발린,Pregabalin,N02BF02,[],흰색의분말이든상·하부흰색의경질캡슐,장방형,하양,마크PRC,-,0.0,No match,vLess-DILI-concern
201205829,두타텍트연질캡슐0.5밀리그램(두타스테리드),M102694,두타스테리드,Dutasteride,G04CB02,[],내수용:무색투명한내용물이들어있는미황색의투명한타원형연질캡슐수출용:무색투명한내용물이든불투명한흐린노란색의장방형연질캡슐,타원형,노랑|투명,D5W,-,0.0,No match,vNo-DILI-concern
201205830,"이반드론정
(이반드론산나트륨일수화물)",M102556,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,M05BA06,[],흰색내지거의흰색의장방형필름코팅정,장방형,하양,ALC,BVA,,No Match,vNo-Data
201205832,록스핀정(록소프로펜나트륨수화물),M222839,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,M01AE19,[],흰색의원형정제,원형,하양,LOX,U분할선T,,No Match,vNo-Data
201205833,이반드렌정150밀리그램(이반드론산나트륨일수화물),M102556,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,M05BA06,[],[내수용]흰색내지거의흰색의장방형필름코팅정[수출용]분홍색의장방형필름코팅정,장방형,하양,ETX,BVA,,No Match,vNo-Data
201205838,래피콜데이앤나잇연질캡슐,M222973,디펜히드라민염산염,Acetaminophen/Guaifenesin/Phenylephrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride/Diphenhydramine Hydrochloride,R05X,"[""dl-메틸에페드린염산염"", ""구아이페네신"", ""아세트아미노펜"", ""덱스트로메토르판브롬화수소산염수화물"", ""페닐레프린염산염""]",주간용:미황색(연노랑)내지엷은적색의액상내용물이든적색의투명한장방형연질캡슐야간용:미황색(연노랑)내지엷은청색의액상내용물이든청색의투명한장방형연질캡슐,타원형,빨강|투명,RPCDay,-,5.0,Warnings & precautions,vMost-DILI-concern
201205930,아미카본정(이반드론산나트륨일수화물),M102556,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,M05BA06,[],흰색내지거의흰색의장방형필름코팅정,장방형,하양,HSA,150,,No Match,vNo-Data
201205931,본제닉정150밀리그램(이반드론산나트륨일수화물),M102556,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,M05BA06,[],백색내지거의백색의장방형필름코팅정,장방형,하양,JI,I150,,No Match,vNo-Data
201205933,"제미글로정50밀리그램(제미글립틴타르타르산염1.5수화물)
",M254878,제미글립틴타르타르산염1.5수화물,Gemigliptin Tartrate Sesquihydrate,A10BH06,[],레몬형의주황색필름코팅정,기타,주황,마크,분할선,,No Match,vNo-Data
201205939,알포콜린연질캡슐(콜린알포세레이트),M085703,콜린알포세레이트,Choline Alfoscerate,N07AX02,[],무색투명의점조한액을넣은담황색을띤타원형의연질캡슐제,타원형,갈색,AFCH,-,,No Match,vNo-Data
201205940,이바본정150밀리그램(이반드론산나트륨일수화물),M102556,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,M05BA06,[],흰색내지거의흰색의장방형필름코팅정,장방형,하양,IDP,150,,No Match,vNo-Data
201205941,이본덴스정(이반드론산나트륨일수화물),M102556,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,M05BA06,[],흰색내지거의흰색의장방형필름코팅정,장방형,하양,CΛI,150,,No Match,vNo-Data
201205942,하니반정150밀리그램(이반드론산나트륨일수화물),M102556,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,M05BA06,[],흰색내지거의흰색의장방형필름코팅정,장방형,하양,HNP,150,,No Match,vNo-Data
201205950,멀타핀정15밀리그램(미르타자핀),M088893,미르타자핀,Mirtazapine,N06AX11,[],미황색의타원형필름코팅정,타원형,노랑,MZ분할선15,HDP,3.0,Warnings & precautions,vLess-DILI-concern
201205951,멀타핀정30밀리그램(미르타자핀),M088893,미르타자핀,Mirtazapine,N06AX11,[],적갈색의타원형필름코팅정,타원형,분홍,MZ분할선30,HDP,3.0,Warnings & precautions,vLess-DILI-concern
201205953,일양이반드론산정150밀리그램(이반드론산나트륨일수화물),M102556,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,M05BA06,[],흰색내지거의흰색의장방형필름코팅정,장방형,하양,IRA,IY150,,No Match,vNo-Data
201205974,멀타핀정7.5밀리그램(미르타자핀),M088893,미르타자핀,Mirtazapine,N06AX11,[],청색의타원형필름코팅정,타원형,파랑,MZ분할선7.5,HDP,3.0,Warnings & precautions,vLess-DILI-concern
201205977,에이콜연질캡슐,M050058,구아이페네신,Acetaminophen/Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Guaifenesin,,"[""클로르페니라민말레산염"", ""아세트아미노펜"", ""덱스트로메토르판브롬화수소산염수화물"", ""슈도에페드린염산염""]",미황색(연노랑)내지연한파란색의액상내용물이든파란색의투명한장방형연질캡슐,장방형,파랑|투명,A콜,-,5.0,Warnings & precautions,vMost-DILI-concern
201205978,레드콜에프연질캡슐,M204422,dl-메틸에페드린염산염,Guaifenesin/Dextromethorphan Hydrobromide Hydrate/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride,,"[""클로르페니라민말레산염"", ""구아이페네신"", ""덱스트로메토르판브롬화수소산염수화물""]",미황색(연노랑)내지연한청색의내용물을함유한청색의투명한장방형연질캡슐,타원형,파랑|투명,레드콜F,-,0.0,No match,vNo-DILI-concern
201206020,비야정100mg(실데나필시트르산염),M252789,실데나필시트르산염,Sildenafil Citrate,G04BE03,[],푸른색의육각형필름코팅정,육각형,파랑,DS,1분할선00,3.0,Adverse reactions,vLess-DILI-concern
201206055,나프러스정(나프록센나트륨),M070724,나프록센나트륨,Naproxen Sodium,M01AE02,[],엷은하늘색의장방형필름코팅정,장방형,파랑,NK,NP,3.0,Warnings & precautions,vLess-DILI-concern
201206056,엑세라민비정,M040262,산화마그네슘,Fursultiamine/Riboflavin/Nicotinamide/Calcium Pantothenate/Pyridoxine Hydrochloride/Folic Acid/Cyanocobalamin Powder 0.1%/Ascorbic Acid/Cholecalciferol Concentrate Powder/Tocopherol Acetate Powder 50%/Biotin/Inositol/Zinc Oxide/Selenium In Dried Yeast/Dibasic Calcium Phosphate Hydrate/Magnesium Oxide,A11EX,"[""이노시톨"", ""폴산"", ""푸르설티아민"", ""토코페롤아세테이트 2배산"", ""아스코르브산"", ""비오틴"", ""리보플라빈"", ""시아노코발라민1000배산"", ""콜레칼시페롤농축분말"", ""셀레늄함유건조효모"", ""산화아연"", ""인산수소칼슘수화물"", ""니코틴산아미드"", ""판토텐산칼슘"", ""피리독신염산염""]",주황색의타원형필름코팅정,타원형,주황,IDE,분할선,0.0,No match,vNo-DILI-concern
201206081,테바미르타자핀오디티정15밀리그램,M088893,미르타자핀,Mirtazapine,N06AX11,[],한면에‘93’|다른면에‘7303’이새겨진물없이입에서녹여먹는흰색의원형구강붕해정,원형,하양,93,7303,3.0,Warnings & precautions,vLess-DILI-concern
201206090,에페시나정(에페리손염산염),M232172,에페리손염산염,Eperisone Hydrochloride,M03BX09,[],[내수용]흰색의원형당의정[수출용]흰색의원형필름코팅정,원형,하양,ETXEPES,-,,No Match,vNo-Data
201206118,벤포라민정,M089702,셀레늄함유건조효모,Pyridoxine Hydrochloride/D-Biotin/Cyanocobalamin/Tocopherol Acetate Powder 50%/Folic Acid/Benfotiamine/Nicotinamide/Calcium Pantothenate/Zinc Oxide/Ascorbic Acid Granules/Ursodeoxycholic Acid/Inositol/Riboflavin/Choline Tartrate/Selenium In Dried Yeast,A11JB,"[""이노시톨"", ""벤포티아민"", ""폴산"", ""시아노코발라민"", ""토코페롤아세테이트 2배산"", ""d-비오틴"", ""리보플라빈"", ""콜린타르타르산염"", ""산화아연"", ""우르소데옥시콜산"", ""판토텐산칼슘"", ""아스코르브산과립"", ""니코틴산아미드"", ""피리독신염산염""]",갈색의타원형필름코팅정,타원형,갈색,VL,분할선,0.0,No match,vNo-DILI-concern
201206148,이본드로정(이반드론산나트륨일수화물),M102556,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,M05BA06,[],흰색내지거의흰색의장방형필름코팅정,장방형,하양,마크,150,,No Match,vNo-Data
201206159,지소렌정[애엽이소프로판올연조엑스(20→1)],M254961,애엽이소프로판올연조엑스(20→1),Artemisiae Argyi Folium Isopropanol Soft Extract (20→1),A02X,[],녹색의타원형필름코팅정제,타원형,연두,GL,-,,No Match,vNo-Data
201206160,유파시딘에스정[애엽이소프로판올연조엑스(20→1)],M255044,애엽이소프로판올연조엑스(20→1),Artemisiae Argyi Folium Isopropanol Soft Extract (20→1),A02X,[],녹색의타원형필름코팅정제,타원형,연두,EP,CKD,,No Match,vNo-Data
201206161,디스텍정[애엽이소프로판올연조엑스(20→1)],M254961,애엽이소프로판올연조엑스(20→1),Artemisiae Argyi Folium Isopropanol Soft Extract (20→1),A02X,[],녹색의타원형필름코팅정제,타원형,연두,AG,ASL,,No Match,vNo-Data
201206163,오티렌정[애엽이소프로판올연조엑스(20→1)],M254961,애엽이소프로판올연조엑스(20→1),Artemisiae Argyi Folium Isopropanol Soft Extract (20→1),A02X,[],녹색의타원형필름코팅정제,타원형,연두,DWP,60,,No Match,vNo-Data
201206164,넥실렌정[애엽이소프로판올연조엑스(20→1)],M254963,애엽이소프로판올연조엑스(20→1),Artemisiae Argyi Folium Isopropanol Soft Extract (20→1),A02X,[],녹색의타원형필름코팅정제,타원형,연두,JI,NL,,No Match,vNo-Data
201206166,그리아연질캡슐(콜린알포세레이트),M257700,콜린알포세레이트,Choline Alfoscerate,N07AX02,[],무색투명의점조한액을넣은담황색을띤타원형의연질캡슐제,타원형,갈색,그리아,-,,No Match,vNo-Data
201206176,클로팜정250밀리그램(팜시클로비르),M250929,팜시클로비르,Famciclovir,J05AB09,[],흰색의원형필름코팅정제,원형,하양,HN,250,3.0,Adverse reactions,Ambiguous-DILI-concern
201206181,타그마정200밀리그램(시메티딘),M050857,시메티딘,Cimetidine,A02BA01,[],연녹색의원형정제,원형,연두,SS,TPM,2.0,Adverse reactions,vLess-DILI-concern
201206201,로펜탁정60밀리그램(록소프로펜나트륨수화물),M222839,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,M01AE19,[],백색의원형정제,원형,하양,W분할선I,LX,,No Match,vNo-Data
201206205,유니란소캡슐15밀리그램(란소프라졸),M091244,란소프라졸과립,Lansoprazole Granules,A02BC03,[],흰색-엷은갈색의과립을충진한상부흰색|하부노란색의경질캡슐제,장방형,하양,LANSO15,-,,No Match,vNo-Data
201206226,젤보라프정240밀리그램(베무라페닙),M282778,베무라페닙고체분산체,Vemurafenib Solid Dispersions,L01EC01,[],밝은분홍색의타원형필름코팅정,타원형,분홍,VEM,-,,No Match,vNo-Data
201206247,제텐비정,M208932,γ-오리자놀,Benfotiamine/Riboflavin/Pyridoxine Hydrochloride/Biotin/Nicotinamide/Calcium Pantothenate/Cyanocobalamin Powder 0.1%/Inositol/Folic Acid/Choline Tartrate/Tocopherol Acetate Powder 50%/Ascorbic Acid Coated/Zinc Oxide/Gamma-Oryzanol,A11JB,"[""이노시톨"", ""폴산"", ""벤포티아민"", ""토코페롤아세테이트 2배산"", ""비오틴"", ""리보플라빈"", ""시아노코발라민1000배산"", ""산화아연"", ""콜린타르타르산염"", ""판토텐산칼슘"", ""제피아스코르브산"", ""니코틴산아미드"", ""피리독신염산염""]",노란색의타원형필름코팅정,타원형,노랑,VTB,분할선,0.0,No match,vNo-DILI-concern
201206250,뮤코테라트로키제(암브록솔염산염),M233843,암브록솔염산염,Ambroxol Hydrochloride,R02AD05,[],흰색의원형트로키제,원형,하양,ETX,-,,No Match,vNo-Data
